"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"worms_aphia_id";"fides_area";"area";"area_bis";"tac_area_description";"comments";"latin_name_join"
"610";"Other regions";"Mobulidae-manta rays";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp";"IOTC";NA;"RMA, RMB, RME, RMH, RMK, RMM, RMU, RMN, RMT, RMO, RMV";"110812000101, 110812000102, 110812000103, 110812000104, 110812000105, 110812000106, 110812000107, 110812000108, 110812000109, 110812000110";"No TAC";"All areas";"51.57";"";"";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp"
"611";"Other regions";"Blue shark";"Prionace glauca";"IOTC";NA;"BSH";"105801";"No TAC";"All areas";"51.57";"";"";"Prionace glauca"
"612";"Other regions";"Whale shark";"Rhincodon typus";"IOTC";NA;"RHN";"105847";"No TAC";"All areas";"51.57";"";"";"Rhincodon typus"
"613";"Other regions";"Indo-Pacific king mackerel";"Scomberomorus guttatus";"IOTC";NA;"GUT";"219716";"No TAC";"All areas";"51.57";"";"";"Scomberomorus guttatus"
"614";"Other regions";"Narrow-barred Spanish mackerel";"Scomberomorus commerson";"IOTC";NA;"COM";"127024";"No TAC";"All areas";"51.57";"";"";"Scomberomorus commerson"
"615";"Other regions";"Longtail tuna";"Thunnus tonggol";"IOTC";NA;"LOT";"219722";"No TAC";"All areas";"51.57";"";"";"Thunnus tonggol"
"616";"Other regions";"Scalloped hammerhead shark";"Sphyrna lewini";"IOTC";NA;"SPL";"105816";"No TAC";"All areas";"51.57";"";"";"Sphyrna lewini"
"617";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IOTC";NA;"SPK";"105817";"No TAC";"All areas";"51.57";"";"";"Sphyrna mokarran"
"618";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IOTC";NA;"SPZ";"105819";"No TAC";"All areas";"51.57";"";"";"Sphyrna zygaena"
"619";"Other regions";"Striped marlin";"Tetrapturus audax";"IOTC";NA;"MLS";"219733";"No TAC";"All areas";"51.57";"";"";"Tetrapturus audax"
"620";"Other regions";"Shortbill spearfish";"Tetrapturus angustirostris";"IOTC";NA;"SSP";"219734";"No TAC";"All areas";"51.57";"";"";"Tetrapturus angustirostris"
"621";"Other regions";"Albacore tuna";"Thunnus alalunga";"IOTC";NA;"ALB";"127026";"No TAC";"All areas";"51.57";"";"";"Thunnus alalunga"
"622";"Other regions";"Yellowfin tuna";"Thunnus albacares";"IOTC";NA;"YFT";"127027";"IOTC";"All areas";"51.57";"";"FIDES match";"Thunnus albacares"
"623";"Other regions";"Bigeye tuna";"Thunnus obesus";"IOTC";NA;"BET";"127028";"No TAC";"All areas";"51.57";"";"";"Thunnus obesus"
"624";"Other regions";"Swordfish";"Xiphias gladius";"IOTC";NA;"SWO";"127094";"No TAC";"All areas";"51.57";"";"";"Xiphias gladius"
"625";"Other regions";"Pelagic thresher";"Alopias pelagicus";"WCPFC";NA;"PTH";"220019";"No TAC";"All areas";"71";"";"";"Alopias pelagicus"
"626";"Other regions";"big eye thresher";"Alopias superciliosus";"WCPFC";NA;"BTH";"105835";"No TAC";"All areas";"71";"";"";"Alopias superciliosus"
"627";"Other regions";"Common thresher";"Alopias vulpinus";"WCPFC";NA;"ALV";"105836";"No TAC";"All areas";"71";"";"";"Alopias vulpinus"
"628";"Other regions";"Silky shark";"Carcharhinus falciformis";"WCPFC";NA;"FAL";"105789";"No TAC";"All areas";"71";"";"";"Carcharhinus falciformis"
"629";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"WCPFC";NA;"OCS";"105794";"No TAC";"All areas";"71";"";"";"Carcharhinus longimanus"
"630";"Other regions";"Black marlin";"Istiompax indica";"WCPFC";NA;"BLM";"712905";"No TAC";"All areas";"71";"";"";"Istiompax indica"
"631";"Other regions";"Shortfin mako shark";"Isurus oxyrinchus";"WCPFC";NA;"SMA";"105839";"AN05N";"All areas";"71";"";"FIDES match";"Isurus oxyrinchus"
"632";"Other regions";"Longfin mako shark";"Isurus paucus";"WCPFC";NA;"LMA";"105840";"No TAC";"All areas";"71";"";"";"Isurus paucus"
"633";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"WCPFC";NA;"SKJ";"127018";"No TAC";"All areas";"71";"";"";"Katsuwonus pelamis"
"634";"Other regions";"Porbeagle";"Lamna nasus";"WCPFC";NA;"POR";"105841";"No TAC";"All areas";"71";"";"";"Lamna nasus"
"635";"Other regions";"Blue marlin, Pacific blue marlin";"Makaira nigricans, Makaira mazara";"WCPFC";NA;"BUM, BLZ";"126950, 219729";"No TAC";"All areas";"71";"";"";"Makaira nigricans, Makaira mazara"
"636";"Other regions";"Blue shark";"Prionace glauca";"WCPFC";NA;"BSH";"105801";"No TAC";"All areas";"71";"";"";"Prionace glauca"
"637";"Other regions";"Whale shark";"Rhincodon typus";"WCPFC";NA;"RHN";"105847";"No TAC";"All areas";"71";"";"";"Rhincodon typus"
"638";"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"WCPFC";NA;"SPL";"105816";"No TAC";"All areas";"71";"";"";"Sphyrna lewini"
"639";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"WCPFC";NA;"SPK";"105817";"No TAC";"All areas";"71";"";"";"Sphyrna mokarran"
"640";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"WCPFC";NA;"SPZ";"105819";"No TAC";"All areas";"71";"";"";"Sphyrna zygaena"
"641";"Other regions";"Striped marlin";"Tetrapturus audax";"WCPFC";NA;"MLS";"219733";"No TAC";"All areas";"71";"";"";"Tetrapturus audax"
"642";"Other regions";"Albacore tuna";"Thunnus alalunga";"WCPFC";NA;"ALB";"127026";"No TAC";"All areas";"71";"";"";"Thunnus alalunga"
"643";"Other regions";"Yellowfin tuna";"Thunnus albacares";"WCPFC";NA;"YFT";"127027";"No TAC";"All areas";"71";"";"";"Thunnus albacares"
"644";"Other regions";"Bigeye tuna";"Thunnus obesus";"WCPFC";NA;"BET";"127028";"F7120S";"All areas";"71";"";"FIDES match";"Thunnus obesus"
"645";"Other regions";"Pacific bluefin tuna";"Thunnus orientalis";"WCPFC";NA;"PBF";"273823";"No TAC";"All areas";"71";"";"";"Thunnus orientalis"
"646";"Other regions";"Swordfish";"Xiphias gladius";"WCPFC";NA;"SWO";"127094";"F7120S";"All areas";"71";"";"FIDES match";"Xiphias gladius"
"647";"Other regions";"Mobulidae-manta rays";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp";"WCPFC";NA;"RMA, RMB, RME, RMH, RMK, RMM, RMU, RMN, RMT, RMO, RMV";"110812000101, 110812000102, 110812000103, 110812000104, 110812000105, 110812000106, 110812000107, 110812000108, 110812000109, 110812000110";"No TAC";"All areas";"71";"";"";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp"
"648";"Other regions";"Silky shark";"Carcharhinus falciformis";"IATTC";NA;"FAL";"105789";"No TAC";"All areas";"77, 87";"";"";"Carcharhinus falciformis"
"649";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IATTC";NA;"OCS";"105794";"No TAC";"All areas";"77, 87";"";"";"Carcharhinus longimanus"
"650";"Other regions";"Black marlin";"Istiompax indica";"IATTC";NA;"BLM";"712905";"No TAC";"All areas";"77, 87";"";"";"Istiompax indica"
"651";"Other regions";"Mako sharks";"Isurus oxyrinchus, Isurus paucus, Isurus, Isurus spp";"IATTC";NA;"SMA, LMA, MAK";"106008000201, 106008000202";"No TAC";"All areas";"77, 87";"";"";"Isurus oxyrinchus, Isurus paucus, Isurus, Isurus spp"
"652";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IATTC";NA;"SKJ";"127018";"No TAC";"All areas";"77, 87";"";"";"Katsuwonus pelamis"
"653";"Other regions";"Porbeagle";"Lamna nasus";"IATTC";NA;"POR";"105841";"No TAC";"All areas";"77, 87";"";"";"Lamna nasus"
"654";"Other regions";"Blue marlin, Pacific blue marlin";"Makaira nigricans, Makaira mazara";"IATTC";NA;"BUM, BLZ";"126950, 219729";"No TAC";"All areas";"77, 87";"";"";"Makaira nigricans, Makaira mazara"
"655";"Other regions";"Whale shark";"Rhincodon typus";"IATTC";NA;"RHN";"105847";"No TAC";"All areas";"77, 87";"";"";"Rhincodon typus"
"656";"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"IATTC";NA;"SPL";"105816";"No TAC";"All areas";"77, 87";"";"";"Sphyrna lewini"
"657";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IATTC";NA;"SPK";"105817";"No TAC";"All areas";"77, 87";"";"";"Sphyrna mokarran"
"658";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IATTC";NA;"SPZ";"105819";"No TAC";"All areas";"77, 87";"";"";"Sphyrna zygaena"
"659";"Other regions";"Striped marlin";"Tetrapturus audax";"IATTC";NA;"MLS";"219733";"No TAC";"All areas";"77, 87";"";"";"Tetrapturus audax"
"660";"Other regions";"Albacore tuna";"Thunnus alalunga";"IATTC";NA;"ALB";"127026";"No TAC";"All areas";"77, 87";"";"";"Thunnus alalunga"
"661";"Other regions";"Yellowfin tuna";"Thunnus albacares";"IATTC";NA;"YFT";"127027";"No TAC";"All areas";"77, 87";"";"";"Thunnus albacares"
"662";"Other regions";"Bigeye tuna";"Thunnus obesus";"IATTC";NA;"BET";"127028";"IATTC";"All areas";"77, 87";"";"FIDES match";"Thunnus obesus"
"663";"Other regions";"Pacific bluefin tuna";"Thunnus orientalis";"IATTC";NA;"PBF";"273823";"No TAC";"All areas";"77, 87";"";"";"Thunnus orientalis"
"664";"Other regions";"Swordfish";"Xiphias gladius";"IATTC";NA;"SWO";"127094";"No TAC";"All areas";"77, 87";"";"";"Xiphias gladius"
"665";"Other regions";"Mobulidae-manta rays";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp";"IATTC";NA;"RMA, RMB, RME, RMH, RMK, RMM, RMU, RMN, RMT, RMO, RMV";"110812000101, 110812000102, 110812000103, 110812000104, 110812000105, 110812000106, 110812000107, 110812000108, 110812000109, 110812000110";"No TAC";"All areas";"77, 87";"";"";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp"
"666";"Other regions";"Acoupa weakfish";"Cynoscion acoupa";"WECAFC";NA;"YNA";"276074";"No TAC";"Northern Brazil shelf";"31";"";"";"Cynoscion acoupa"
"667";"Other regions";"Red hind";"Epinephelus guttatus";"WECAFC";NA;"EEU";"159352";"No TAC";"All areas";"31";"";"";"Epinephelus guttatus"
"668";"Other regions";"Southern brown shrimp";"Farfantepenaeus subtilis";"WECAFC";NA;"PNU";"377433";"No TAC";"Northern Brazil shelf";"31";"";"";"Farfantepenaeus subtilis"
"669";"Other regions";"Flying fish";"Hirundichthys affinis";"WECAFC";NA;"FFV";"159265";"No TAC";"All areas";"31";"";"";"Hirundichthys affinis"
"670";"Other regions";"Queen conch";"Lobatus gigas";"WECAFC";NA;"COO";"564730";"No TAC";"All areas";"31";"";"";"Lobatus gigas"
"671";"Other regions";"Blackfin snapper";"Lutjanus buccanella";"WECAFC";NA;"LJU";"159794";"No TAC";"All areas";"31";"";"";"Lutjanus buccanella"
"672";"Other regions";"Red snapper";"Lutjanus campechanus";"WECAFC";NA;"SNR";"159795";"No TAC";"All areas";"31";"";"";"Lutjanus campechanus"
"673";"Other regions";"Southern red snapper";"Lutjanus purpureus";"WECAFC";NA;"SNC";"276547";"No TAC";"Northern Brazil shelf";"31";"";"";"Lutjanus purpureus"
"674";"Other regions";"Silk snapper";"Lutjanus vivanus";"WECAFC";NA;"LTJ";"159801";"No TAC";"All areas";"31";"";"";"Lutjanus vivanus"
"675";"Other regions";"Caribbean spiny lobster";"Panulirus argus";"WECAFC";NA;"SLC,SNA";"382891";"No TAC";"All areas";"31";"";"";"Panulirus argus"
"676";"Other regions";"Alfonsinos";"Beryx decadactylus, Beryx splendens, Beryx, Beryx spp";"SEAFO";NA;"BXD, BYS, ALF";"161002000301, 161002000302";"SEAFO";"All areas";"47";"";"FIDES match";"Beryx decadactylus, Beryx splendens, Beryx, Beryx spp"
"677";"Other regions";"Red/Golden crabs";"Chaceon eldorado, Chaceon maritae, Chaceon macphersoni, Chaceon bicolor, Chaceon granulatus, Chaceon australis, Chaceon karubar, Chaceon poupini, Chaceon affinis, Chaceon quinquedens, Chaceon notialis, Chaceon fenneri, Chaceon erytheiae, Chaceon chuni, Chaceon gordonae, Chaceon sanctaehelenae, Chaceon, Chaceon spp";"SEAFO";NA;"ELQ, CGE, HNQ, HBJ, HNX, HOQ, HKH, HQP, KEF, CRR, HBN, HFB, YHI, YHK, YHN, YHO, GER";"231043000101, 231043000102, 231043000103, 231043000104, 231043000105, 231043000106, 231043000107, 231043000108, 231043000109, 231043000112, 231043000113, 231043000114, 231043000115, 231043000116, 231043000117, 231043000118";"No TAC";"All areas";"47";"";"";"Chaceon eldorado, Chaceon maritae, Chaceon macphersoni, Chaceon bicolor, Chaceon granulatus, Chaceon australis, Chaceon karubar, Chaceon poupini, Chaceon affinis, Chaceon quinquedens, Chaceon notialis, Chaceon fenneri, Chaceon erytheiae, Chaceon chuni, Chaceon gordonae, Chaceon sanctaehelenae, Chaceon, Chaceon spp"
"678";"Other regions";"Patagonian toothfish";"Dissostichus eleginoides";"SEAFO";NA;"TOP";"234700";"F47-D,F47D";"All areas";"47";"";"FIDES match";"Dissostichus eleginoides"
"679";"Other regions";"Blackbelly rosefishes";"Helicolenus dactylopterus, Helicolenus percoides, Helicolenus mouchezi, Helicolenus barathri, Helicolenus, Helicolenus spp";"SEAFO";NA;"BRF, HFR, IJP, DVM, ROK";"178001001703, 178001001704, 178001001705, 178001001706";"No TAC";"All areas";"47";"";"";"Helicolenus dactylopterus, Helicolenus percoides, Helicolenus mouchezi, Helicolenus barathri, Helicolenus, Helicolenus spp"
"680";"Other regions";"Orange roughy";"Hoplostethus atlanticus";"SEAFO";NA;"ORY";"126402";"F47NAM";"All areas";"47";"";"FIDES match";"Hoplostethus atlanticus"
"681";"Other regions";"Pelagic armourhead/ Southern boarfish";"Pseudopentaceros richardsoni";"SEAFO";NA;"EDR";"218773";"No TAC";"All areas";"47";"";"";"Pseudopentaceros richardsoni"
"682";"Other regions";"Mackerel";"Scomber japonicus, Scomber scombrus, Scomber australasicus, Scomber colias, Scomber, Scomber spp";"SEAFO";NA;"MAS, MAC, MAA, VMA, MAZ";"175001000201, 175001000205, 175001000207, 175001000209";"No TAC";"All areas";"47";"";"";"Scomber japonicus, Scomber scombrus, Scomber australasicus, Scomber colias, Scomber, Scomber spp"
"683";"Other regions";"Horse mackerel";"Trachurus trachurus, Trachurus picturatus, Trachurus japonicus, Trachurus murphyi, Trachurus symmetricus, Trachurus mediterraneus, Trachurus lathami, Trachurus capensis, Trachurus trecae, Trachurus declivis, Trachurus delagoa, Trachurus indicus, Trachurus novaezelandiae, Trachurus, Trachurus spp";"SEAFO";NA;"HOM, JAA, JJM, CJM, PJM, HMM, RSC, HMC, HMZ, HMG, TUD, TUJ, TUZ, JAX";"170023000401, 170023000402, 170023000403, 170023000405, 170023000406, 170023000408, 170023000411, 170023000413, 170023000414, 170023000415, 170023000416, 170023000417, 170023000418";"No TAC";"All areas";"47";"";"";"Trachurus trachurus, Trachurus picturatus, Trachurus japonicus, Trachurus murphyi, Trachurus symmetricus, Trachurus mediterraneus, Trachurus lathami, Trachurus capensis, Trachurus trecae, Trachurus declivis, Trachurus delagoa, Trachurus indicus, Trachurus novaezelandiae, Trachurus, Trachurus spp"
"684";"Other regions";"Alfonsinos";"Beryx decadactylus, Beryx splendens, Beryx, Beryx spp";"CCAMLR";NA;"BXD, BYS, ALF";"161002000301, 161002000302";"No TAC";"All areas";"48, 58, 88";"";"";"Beryx decadactylus, Beryx splendens, Beryx, Beryx spp"
"685";"Other regions";"Icefish";"Champsocephalus gunnari";"CCAMLR";NA;"ANI";"234797";"No TAC";"All areas";"48, 58, 88";"";"";"Champsocephalus gunnari"
"686";"Other regions";"Antarctic toothfishes nei";"Dissostichus mawsoni, Dissostichus eleginoides, Dissostichus, Dissostichus spp";"CCAMLR";NA;"TOA, TOP, TOT";"170092001501, 170092001502";"No TAC";"All areas";"48, 58, 88";"";"";"Dissostichus mawsoni, Dissostichus eleginoides, Dissostichus, Dissostichus spp"
"687";"Other regions";"Krill";"Euphausia superba";"CCAMLR";NA;"KRI";"236217";"No TAC";"All areas";"48, 58, 88";"";"";"Euphausia superba"
"688";"Other regions";"Orange roughy";"Hoplostethus atlanticus";"CCAMLR";NA;"ORY";"126402";"No TAC";"All areas";"48, 58, 88";"";"";"Hoplostethus atlanticus"
"689";"Other regions";"Rockcod";"Lepidonotothen spp";"CCAMLR";NA;"NOX";NA;"No TAC";"All areas";"48, 58, 88";"";"";"Lepidonotothen spp"
"690";"Other regions";"Grenadier";"Macrourus berglax, Macrourus whitsoni, Macrourus carinatus, Macrourus holotrachys, Macrourus caml, Macrourus, Macrourus spp";"CCAMLR";NA;"RHG, WGR, MCC, MCH, QMC, GRV";"148006000103, 148006000104, 148006000105, 148006000106, 148006000107";"No TAC";"All areas";"48, 58, 88";"";"";"Macrourus berglax, Macrourus whitsoni, Macrourus carinatus, Macrourus holotrachys, Macrourus caml, Macrourus, Macrourus spp"
"691";"Other regions";"Skates and rays";"Rajiformes";"CCAMLR";NA;"SKX";"10216";"No TAC";"All areas";"48, 58, 88";"";"";"Rajiformes"
"692";"Other regions";"Deep sea sharks";"All species";"CCAMLR";NA;"API";NA;"No TAC";"All areas";"48, 58, 88";"";"";"All species"
