"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"fides_area";"area";"area_bis";"tac_area_description";"comments";"X";"X.1";"area_rdb"
"370";"Mediterranean and Black Sea";"Sole";"Solea solea (Solea vulgaris)";"GFCM";NA;"SOL";"No TAC";"GSAs 17-18, 22-27";"37_2_1,37_3_1,37_3_2";"";"";NA;NA;"37_2_1,37_3_1,37_3_2"
"371";"Mediterranean and Black Sea";"Gilthead sea bream";"Sparus aurata";"GFCM";NA;"SBG";"No TAC";"GSAs 7, 22-23";"37_1_1,37_3_1";"";"";NA;NA;"37_1_1,37_3_1"
"372";"Mediterranean and Black Sea";"European barracuda";"Sphyraena sphyraena";"GFCM";NA;"YRS";"No TAC";"GSAs 12-16, 19-21";"37_2_2";"";"";NA;NA;"37_2_2"
"373";"Mediterranean and Black Sea";"Picarels";"Spicara smaris";"GFCM";NA;"SPC";"No TAC";"GSAs 17-18, 22-27";"37_2_1,37_3_1,37_3_2";"";"";NA;NA;"37_2_1,37_3_1,37_3_2"
"374";"Mediterranean and Black Sea";"European sprat";"Sprattus sprattus";"GFCM";NA;"SPR";"F3742C";"GSAs 28-29";"37_4_1,37_4_2";"";"FIDES match";NA;NA;"37_4_1,37_4_2"
"375";"Mediterranean and Black Sea";"Picked dogfish";"Squalus acanthias";"GFCM";NA;"DGS";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";NA;NA;"37_4_1,37_4_2"
"376";"Mediterranean and Black Sea";"Mantis shrimp";"Squilla mantis";"GFCM";NA;"MTS";"No TAC";"GSAs 17-18";"37_2_2";"";"";NA;NA;"37_2_2"
"377";"Mediterranean and Black Sea";"Mediterranean horse mackerel";"Trachurus mediterraneus";"GFCM";NA;"HMM";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2"
"378";"Mediterranean and Black Sea";"Blue jack mackerel";"Trachurus picturatus";"GFCM";NA;"JAA";"No TAC";"GSAs 1-11";"37_1_1";"";"";NA;NA;"37_1_1"
"379";"Mediterranean and Black Sea";"Atlantic horse mackerel";"Trachurus trachurus";"GFCM";NA;"HOM";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2"
"380";"Mediterranean and Black Sea";"Poor cod";"Trisopterus minutus";"GFCM";NA;"POD";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";NA;NA;"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2"
"381";"Mediterranean and Black Sea";"Clam";"Veneridae";"GFCM";NA;"CLV";"No TAC";"GSAs 6, 13-21";"37_1_1,37_2_2";"";"";NA;NA;"37_1_1,37_2_2"
"382";"Outermost regions";"Limpets";"Patellidae";"NONE";NA;"LPZ";"No TAC";"Azores EEZ, Canary/Madeira EEZ";"27_10,34_1_2";"";"";NA;NA;"27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.234.1.2"
"383";"Outermost regions";"Sardine";"Sardina pilchardus";"NONE";NA;"PIL";"No TAC";"Azores EEZ, Canary/Madeira EEZ";"27_10,34_1_2";"";"";NA;NA;"27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.234.1.2"
"384";"Outermost regions";"Sardinella";"Sardinella aurita";"NONE";NA;"SAA";"No TAC";"Canary/Madeira EEZ";"34_1_2";"";"";NA;NA;"34.1.2"
"385";"Outermost regions";"Sardinella";"Sardinella maderensis";"NONE";NA;"SAE";"No TAC";"Azores EEZ";"27_10";"";"";NA;NA;"27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2"
"386";"Outermost regions";"Parrotfish";"Sparisoma cretense";"NONE";NA;"PRR";"No TAC";"Azores EEZ, Canary/Madeira EEZ";"27_10,34_1_2";"";"";NA;NA;"27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.234.1.2"
"387";"Outermost regions";"Softhead sea catfish";"Amphiarius rugispinis";"NONE";NA;"AWR";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"388";"Outermost regions";"Kumakuma";"Brachyplatystoma filamentosum";"NONE";NA;"BPF";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"389";"Outermost regions";"Crevalle jack";"Caranx hippos";"NONE";NA;"CVJ";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"390";"Outermost regions";"Snooks";"Centropomus spp";"NONE";NA;"ROB";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"391";"Outermost regions";"Acoupa weakfish";"Cynoscion acoupa";"NONE";NA;"YNA";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"392";"Outermost regions";"Smalltooth weakfish";"Cynoscion steindachneri";"NONE";NA;"WKB";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"393";"Outermost regions";"Green weakfish";"Cynoscion virescens";"NONE";NA;"YNV";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"394";"Outermost regions";"Atlantic goliath grouper";"Epinephelus itajara";"NONE";NA;"EET";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"395";"Outermost regions";"Torroto grunt";"Genyatremus luteus";"NONE";NA;"GEU";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"396";"Outermost regions";"Tripletail";"Lobotes surinamensis";"NONE";NA;"LOB";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"397";"Outermost regions";"Houndsharks, smoothhounds nei";"Lutjanus purpureus";"NONE";NA;"SNC,SNA";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"398";"Outermost regions";"King weakfish";"Macrodon ancylodon";"NONE";NA;"WKK";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"399";"Outermost regions";"Tarpon";"Megalops atlanticus";"NONE";NA;"TAR";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"400";"Outermost regions";"Penaeus shrimp";"Penaeus subtilis";"NONE";NA;"PEN";"FGU.";"French Guiana EEZ";"31";"";"FIDES match";NA;NA;"31"
"401";"Outermost regions";"South American silver croaker";"Plagioscion squamosissimus";"NONE";NA;"LGQ";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"402";"Outermost regions";"Gillbacker sea catfish";"Sciades parkeri";"NONE";NA;"AWP";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"403";"Outermost regions";"Crucifix sea catfish";"Sciades proops";"NONE";NA;"AXP";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"404";"Outermost regions";"Seerfishes nei";"Scomberomorus spp.";"NONE";NA;"KGX";"No TAC";"French Guiana EEZ";"31";"";"";NA;NA;"31"
"405";"Outermost regions";"Honeycomb cowfish";"Acanthostracion polygonius";"NONE";NA;"BXF";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"406";"Outermost regions";"Scrawled cowfish";"Acanthostracion quadricornis";"NONE";NA;"BXF";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"407";"Outermost regions";"Ocean surgeon";"Acanthurus bahianus";"NONE";NA;"SUR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"408";"Outermost regions";"Doctorfish";"Acanthurus chirurgus";"NONE";NA;"SUR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"409";"Outermost regions";"Scribbled leatherjac. Filefish";"aluterus scriptus";"NONE";NA;"FFX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"410";"Outermost regions";"Black margate";"Anisotremus surinamensis";"NONE";NA;"HNU";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"411";"Outermost regions";"Batoid fishes nei";"Batoidimorpha (Hypotremata)";"NONE";NA;"BAI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"412";"Outermost regions";"Queen triggerfish";"Balistes vetula";"NONE";NA;"TRI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"413";"Outermost regions";"Jolthead porgy";"Calamus bajonado";"NONE";NA;"CBD";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"414";"Outermost regions";"American whitespotted filefish";"Cantherhines macrocerus";"NONE";NA;"FFX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"415";"Outermost regions";"Ocean triggerfish";"Canthidermis sufflamen";"NONE";NA;"TRI";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"416";"Outermost regions";"Yellow jack";"Caranx bartholomaei";"NONE";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"417";"Outermost regions";"Horse-eye jack";"Caranx latus";"NONE";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"418";"Outermost regions";"Bar jack";"Caranx ruber";"NONE";NA;"CGX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"419";"Outermost regions";"Graysby";"Cephalopholis cruentata";"NONE";NA;"CFL,USB";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"420";"Outermost regions";"Coney";"Cephalopholis fulva";"NONE";NA;"CFJ,USB";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"421";"Outermost regions";"Rock hind";"Epinephelus adscensionis";"NONE";NA;"GPX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"422";"Outermost regions";"Red hind";"Epinephelus guttatus";"NONE";NA;"GPX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"423";"Outermost regions";"Nassau grouper";"Epinephelus striatus";"NONE";NA;"GPN";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"424";"Outermost regions";"Queen snapper";"Etelis oculatus";"NONE";NA;"EEO";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"425";"Outermost regions";"Caesar grunt";"Haemulon carbonarium";"NONE";NA;"HLC,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"426";"Outermost regions";"French grunt";"Haemulon flavolineatum";"NONE";NA;"HLV,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"427";"Outermost regions";"Sailor's grunt";"Haemulon parra";"NONE";NA;"HLP,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"428";"Outermost regions";"White grunt";"Haemulon plumierii";"NONE";NA;"HLI,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"429";"Outermost regions";"Bluestriped grunt";"Haemulon sciurus";"NONE";NA;"HHI,GRX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"430";"Outermost regions";"Mutton snapper";"Lutjanus analis";"NONE";NA;"LJN,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"431";"Outermost regions";"Schoolmaster snapper";"Lutjanus apodus";"NONE";NA;"LJP,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"432";"Outermost regions";"Dog snapper";"Lutjanus jocu";"NONE";NA;"LJJ,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"433";"Outermost regions";"Silk snapper";"Lutjanus vivanus";"NONE";NA;"LTJ,SNA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"434";"Outermost regions";"Yellow goatfish";"Mulloidichthys martinicus";"NONE";NA;"YMZ";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"435";"Outermost regions";"Yellowtail snapper";"Ocyurus chrysurus";"NONE";NA;"SNY";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"436";"Outermost regions";"Green spiny lobster";"Panulirus argus";"NONE";NA;"SLC";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"437";"Outermost regions";"Spotted spiny lobster";"Panulirus guttatus";"NONE";NA;"NLG";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"438";"Outermost regions";"Keeltail needlefish";"Platybelone argalus";"NONE";NA;"PTA";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"439";"Outermost regions";"Atlantic bigeye";"Priacanthus arenatus";"NONE";NA;"PQR";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"440";"Outermost regions";"Spotted goatfish";"Pseudupeneus maculatus";"NONE";NA;"UDU,MUX";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"441";"Outermost regions";"Lion fish";"Pterois volitans";"NONE";NA;"PZO";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"442";"Outermost regions";"Various sharks nei";"Selachimorpha (Pleurotremata)";"NONE";NA;"SKH";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"443";"Outermost regions";"Redband parrotfish";"Sparisoma aurofrenatum";"NONE";NA;"RMF,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"444";"Outermost regions";"Redtail parrotfish";"Sparisoma chrysopterum";"NONE";NA;"RSY,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"445";"Outermost regions";"Redfin parrotfish";"Sparisoma rubripinne";"NONE";NA;"QZV,PWT";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"446";"Outermost regions";"Queen conch";"Strombus gigas";"NONE";NA;"COO,CON";"No TAC";"Guadeloupe and Martinique EEZ";"31";"";"";NA;NA;"31"
"447";"Outermost regions";"Green jobfish";"Aprion virescens";"NONE";NA;"AVR";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";NA;NA;"51"
"448";"Outermost regions";"Bluefin trevally";"Caranx melampygus";"NONE";NA;"NXM";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";NA;NA;"51"
"449";"Outermost regions";"Yellow-edge lyretail";"Variola louti";"NONE";NA;"VRL";"No TAC";"Mayotte and La Réunion EEZ";"51";"";"";NA;NA;"51"
"450";"Outermost regions";"Rusty jobfish";"Aphareus rutilans";"NONE";NA;"ARQ";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"451";"Outermost regions";"Golden hind";"Cephalopholis aurantia";"NONE";NA;"CFZ";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"452";"Outermost regions";"Blacktip grouper";"Epinephelus fasciatus";"NONE";NA;"GPX";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"453";"Outermost regions";"Oblique-banded grouper";"Epinephelus radiatus";"NONE";NA;"GPX";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"454";"Outermost regions";"Deep water red snapper";"Etelis carbunculus";"NONE";NA;"ETA";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"455";"Outermost regions";"Deep water longtail red snapper";"Etelis coruscans";"NONE";NA;"SNA";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"456";"Outermost regions";"Brilliant pomfret";"Eumegistus illustris";"NONE";NA;"EBS";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"457";"Outermost regions";"Spotcheek emperor";"Lethrinus rubrioperculatus";"NONE";NA;"EMP";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"458";"Outermost regions";"Common bluestrip snapper";"Lutjanus kasmira";"NONE";NA;"LVK";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"459";"Outermost regions";"Bluestrip snapper";"Lutjanus notatus";"NONE";NA;"LVK";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"460";"Outermost regions";"Ornate jobfish";"Pristipomoides argyrogrammicus";"NONE";NA;"LRY";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"461";"Outermost regions";"Goldbanded jobfish";"Pristipomoides multidens";"NONE";NA;"SNA";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"462";"Outermost regions";"Bigeye scad";"Selar crumenophthalmus";"NONE";NA;"BIS";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"463";"Outermost regions";"Amber jacks";"Seriola riviolana";"NONE";NA;"CGX";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"464";"Outermost regions";"White-edge lyretail";"Variola albimarginata";"NONE";NA;"VRA";"No TAC";"La Réunion EEZ";"51";"";"";NA;NA;"51"
"465";"Other regions";"Thorny skate";"Amblyraja radiata";"NAFO";NA;"RJR";"No TAC";"3LNOPs";"21_3_L,21_3_N,21_3_0,21_3_P_S";"";"";NA;NA;"21.3.L,21.3.N,21_3_0,21.3.P.s"
"466";"Other regions";"Deep water catsharks";"Apristurus spp.";"NAFO";NA;"API";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"467";"Other regions";"Alfonsinos";"Beryx spp";"NAFO";NA;"ALF";"No TAC";"6G";"21_6_G";"";"";NA;NA;"21.6.G"
"468";"Other regions";"Roundnose Grenadier";"Coryphaenoides rupestris";"NAFO";NA;"RNG";"No TAC";"SA1-3";"21_1,_21_2,21_3";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F_21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s"
"469";"Other regions";"Gulper shark";"Centrophorus spp.";"NAFO";NA;"CWO";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"470";"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"NAFO";NA;"CYO";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"471";"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"NAFO";NA;"CYP";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"472";"Other regions";"Black dogfish";"Centroscyllium fabricii";"NAFO";NA;"CFB";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"473";"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"NAFO";NA;"HXC";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"474";"Other regions";"Kitefin shark";"Dalatias licha";"NAFO";NA;"SCK";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"475";"Other regions";"Birdbeak dogfish";"Deania calcea";"NAFO";NA;"DCA";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"476";"Other regions";"Great lanternshark";"Etmopterus princeps";"NAFO";NA;"ETR";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"477";"Other regions";"Velvet belly";"Etmopterus spinax";"NAFO";NA;"ETX";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"478";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N3M.";"3M";"21_3_M";"";"FIDES match";NA;NA;"21.3.M"
"479";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.N,21.3.O"
"480";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"no TAC";"3Ps";"21_3_P_S";"";"";NA;NA;"21.3.P.s"
"481";"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N1GL14";"SA1";"21_1";"";"FIDES match";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F"
"482";"Other regions";"Mouse catshark";"Galeus murinus";"NAFO";NA;"GAM";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"483";"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.N,21.3.O"
"484";"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"N3L.";"2J3KL";"21_2_J,21_3_K,21_3_L";"";"FIDES match";NA;NA;"21.2.J,21.3.K,21.3.L"
"485";"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"NAFO";NA;"SBL";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"486";"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.L,21.3.N,21.3.O"
"487";"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"N3M.";"3M";"21_3_M";"";"FIDES match";NA;NA;"21.3.M"
"488";"Other regions";"Shortfin squid";"Illex illecebrosus";"NAFO";NA;"SQI";"N34.";"SA3-4";"21_3,21_4";"";"FIDES match";NA;NA;"21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s"
"489";"Other regions";"Yellowtail flounder";"Limanda ferruginea";"NAFO";NA;"YEL";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.L,21.3.N,21.3.O"
